6249,11089,14200,17092,19938,20388,30389,31326
830,15630,15741,18530,20381,21798,21832,28952,31326
2,5,16,275,751,830,846,854,867,869,883,1141,1682,1686,2110,2146,2307,2935,3621,4271,5007,5183,5489,6249,6913,7270,7313,7922,8210,9113,9336,9413,9637,10105,10161,10914,11126,13653,13976,14198,14633,15027,15273,15630,15940,15958,16698,18003,18536,18641,18747,18934,19047,19307,19573,20193,20319,21095,21399,22733,23882,23899,23920,24075,24076,24121,24425,25312,25327,26597,26599,27732,28280,28294,28439,28476,28502,28590,28601,28688,28882,28937,28953,31326
3803,7313,8911,15630,21253,24093,24153,28294,28439,28590,30325,31326
830,6525,6913,7549,9148,10077,14633,15630,18695,18742,19047,20969,24866,26101,26403,26598,28294,28439,28502,28601,28949,28953,31326
830,1363,6249,6763,6913,7925,7979,9336,11141,11209,11443,12803,13653,15630,18071,18934,20051,20052,20681,21479,22641,22716,27027,28439,28722,28949,29023,30527,30528,31326
2,5,5293,6249,7310,12803,26060,26559,28439,28953,29874,29948,31326
2,5,830,4848,6249,7023,7238,8619,9057,9433,9557,10418,10517,10792,11792,12717,13413,13680,14172,15516,15630,15887,16873,18274,18399,20178,20319,20381,21345,21399,26413,27732,27813,28439,28476,28953,30108,30521,31326
2,5,830,1418,1892,2110,2459,5748,6913,10698,11561,13263,13653,20172,20388,21399,24952,26127,28439,28590,28857,29694,30283,31235,31326
2,5,830,1296,2108,6249,6913,6952,7364,8484,8969,10403,10441,11442,12949,14017,14148,16192,20319,21345,21360,21458,21833,23033,23919,28263,28280,28439,28601,28953,30034,31326
830,4397,5256,5267,5293,5741,6468,6913,6986,6995,7031,7253,7313,8519,10418,11561,15630,15686,16231,18313,19310,20388,21093,21399,24788,26269,26946,27742,28439,28476,28590,28953,29102,29619,30198,31326
6913,18172,25522,28393,30222,31326
5,16,142,275,519,830,846,854,867,869,883,6249,6913,7015,9433,10525,11561,13896,14017,14281,15630,15649,17784,18376,21067,21283,22268,24374,26109,28393,28502,28616,29805,30647,31235,31326
2,5,7,16,142,275,298,830,846,854,867,869,883,1940,2108,3789,4643,5283,5757,6913,7822,7887,11561,15630,15649,15940,16736,18289,18934,20319,21518,23919,25194,25216,27777,28280,28502,28590,28949,28953,31254,31326
6913,8237,13636,13653,18934,22266,24221,28439,31326
