1714,τειχους
1494,προθεσιν
487,διηρεθη
85,perspersfiApollodorus
1846,φθεγγεσθαι
406,γραφη
643,εναντια
702,επεται
836,ην
1642,συναρμοζοντος
10,and
1398,πεπτωκεν
760,ετεραν
744,ερεβος
261,αποστησομεθα
1883,χρησις
1079,μανθανει
533,εγκλιτικα
484,διηγησιν
1506,προσεθηκεν
1186,νωτου
1582,σκοτους
1043,λεγομενου
340,βελος
1535,πρωτω
881,ιδης
329,βαρειαν
662,ενιοις
1872,χαλεπω
1103,μεσημβριας
466,διανοιαν
534,εγκλιτικη
1319,παραβολικον
1246,οπλα
1560,ρυομενος
1409,περισπασθησεται
1152,μυθοις
645,εναντιος
241,απαντων
1145,μονος
1767,τουτω
236,αξιαν
1792,υπαντησας
1680,σφαιροειδης
649,ενδεικνυσθε
1141,μοναρχιαν
775,ευθειας
988,κερτομικως
735,επιφερομενα
1009,κρατειν
1566,σαφως
1137,μικραι
190,αναγκαιον
738,επληθυεν
601,εκεινοις
14,hades
1360,παρεμφαινει
1565,σαφεστερον
1854,φρενας
1588,στεινει
1538,πτοουσα
548,εθελω
543,εδει
357,γεγενησθαι
403,γραπτεον
884,ιδιοτητα
1315,παρ
1681,σφοδρα
1723,τεσσαρα
592,εκγονοις
608,εκρατουν
597,εκει
123,αθετητεον
305,αυται
574,ειρωνευομενος
1283,ουρανω
879,ιατρος
720,επιρρημα
1825,φαιαξιν
757,εσχηματισται
1770,τρειν
926,καθο
197,αναλαμβανει
1063,λιπος
1235,οντα
233,αντωνυμια
1614,συγχυσιν
196,αναιρεσις
408,γραφηται
324,βαλλει
705,επηνεγκεν
1064,λιπους
1166,νεολκιας
877,θυγατερα
1355,παρατηρει
1151,μυηθηναι
1169,νεφη
736,επιφερομενη
698,επεξειργασται
505,δοτικη
965,κατηγωνισατο
54,perspersbjaHades
1452,ποιητικη
1479,πορφυρουν
606,εκοντας
205,αναστρεπτεον
327,βαρβαρικον
62,perspersdhePtolemy
682,εξωθεν
